Unique ID,Unique Lake,sampledate,LSWT (°C)
MEX120502,MEX11380,12/02/2019,21.8
MEX120503,MEX11380,15/02/2018,26.8
MEX120504,MEX11380,07/11/2018,24
MEX120505,MEX11380,27/02/2017,25
MEX120506,MEX11380,02/03/2016,24
MEX120507,MEX11380,08/10/2015,34
MEX120508,MEX11380,15/10/2013,26.2
MEX120509,MEX11380,29/09/2016,27
MEX120510,MEX11380,03/07/2018,24.6
MEX120511,MEX11380,12/09/2014,27
MEX120512,MEX11380,04/03/2014,26
MEX120513,MEX11380,16/04/2015,25
MEX120514,MEX11380,23/03/2013,20.1
MEX120515,MEX11381,12/02/2019,22.6
MEX120516,MEX11381,01/09/2017,26
MEX120517,MEX11382,12/02/2019,22
MEX120518,MEX11382,01/09/2017,27
MEX120519,MEX11382,07/11/2018,24.2
MEX120520,MEX11382,07/11/2018,24.8
MEX120521,MEX11382,15/02/2018,25.3
MEX120522,MEX11382,15/02/2018,25.1
MEX120523,MEX11382,27/02/2017,25
MEX120524,MEX11382,02/03/2016,25
MEX120525,MEX11382,02/03/2016,25
MEX120526,MEX11382,27/02/2017,28
MEX120527,MEX11382,07/06/2014,31
MEX120528,MEX11382,03/07/2018,25.1
MEX120529,MEX11382,17/11/2013,22
MEX120530,MEX11382,29/09/2016,27
MEX120531,MEX11382,20/06/2014,26
MEX120532,MEX11382,10/11/2015,28
MEX120533,MEX11382,03/07/2018,26.9
MEX120534,MEX11382,12/10/2014,24.6
MEX120535,MEX11382,29/09/2016,27
MEX120536,MEX11382,20/06/2013,27.5
MEX120537,MEX11382,14/11/2013,27.7
MEX120538,MEX11382,03/07/2015,28
MEX120539,MEX11382,08/10/2015,24
MEX120540,MEX11382,10/08/2014,26
MEX120541,MEX11383,31/01/2018,9
MEX120542,MEX11383,06/10/2016,27
MEX120543,MEX11383,06/08/2014,28
MEX120544,MEX11383,26/08/2013,24.8
MEX120545,MEX11383,23/08/2017,27
MEX120546,MEX11383,23/10/2018,25.7
MEX120547,MEX11383,08/02/2019,22.3
MEX120548,MEX11383,06/08/2018,24.5
MEX120550,MEX11383,14/02/2014,27
MEX120552,MEX11384,26/04/2017,28
MEX120553,MEX11384,04/09/2015,27
MEX120554,MEX11384,14/04/2016,22
MEX120555,MEX11384,16/04/2013,25.4
MEX120556,MEX11384,09/02/2015,26.1
MEX120557,MEX11385,21/04/2016,20.2
MEX120558,MEX11386,21/04/2016,16.8
MEX120559,MEX11386,11/12/2012,19.5
MEX120560,MEX11386,27/04/2017,26.8
MEX120561,MEX11386,31/10/2018,18.8
MEX120562,MEX11386,31/10/2018,25.5
MEX120563,MEX11386,11/12/2012,20.1
MEX120564,MEX11386,27/04/2017,25.4
MEX120565,MEX11386,12/06/2018,23.8
MEX120566,MEX11386,05/04/2018,25.1
MEX120567,MEX11386,27/09/2017,23.9
MEX120568,MEX11386,05/04/2018,27.7
MEX120569,MEX11386,09/04/2015,20.2
MEX120570,MEX11386,12/06/2018,20.5
MEX120571,MEX11386,13/10/2015,26.4
MEX120572,MEX11386,03/05/2013,24.2
MEX120573,MEX11386,03/05/2013,23.8
MEX120574,MEX11386,27/09/2017,19.2
MEX120575,MEX11386,11/10/2016,21.3
MEX120576,MEX11386,03/10/2013,20.6
MEX120577,MEX11386,13/10/2015,25.3
MEX120578,MEX11386,11/10/2016,20.1
MEX120579,MEX11386,03/10/2013,24.6
MEX120580,MEX11386,09/04/2015,20.1
MEX120581,MEX11386,02/10/2014,26
MEX120582,MEX11386,02/10/2014,23.3
MEX120583,MEX11386,27/03/2014,25.9
MEX120584,MEX11386,27/03/2014,26.1
MEX120585,MEX11387,29/09/2017,25
MEX120586,MEX11387,04/07/2017,32
MEX120587,MEX11388,29/09/2017,26
MEX120588,MEX11388,04/07/2017,32
MEX120589,MEX11388,11/02/2018,16.1
MEX120590,MEX11388,11/02/2018,22.3
MEX120591,MEX11388,11/08/2018,29.3
MEX120592,MEX11389,11/02/2018,21.6
MEX120593,MEX11389,07/02/2014,15
MEX120594,MEX11389,29/09/2017,25
MEX120595,MEX11389,08/10/2013,23
MEX120597,MEX11389,30/10/2018,25.3
MEX120598,MEX11389,08/02/2019,19.8
MEX120600,MEX11389,28/10/2019,26.3
MEX120601,MEX11389,08/02/2019,19.6
MEX120603,MEX11390,30/09/2015,27
MEX120604,MEX11390,08/10/2013,25
MEX120606,MEX11390,30/09/2015,27
MEX120607,MEX11390,08/10/2013,26
MEX120608,MEX11390,07/02/2014,14
MEX120609,MEX11390,30/09/2015,27
MEX120610,MEX11390,02/04/2013,26.1
MEX120611,MEX11390,07/02/2014,14
MEX120612,MEX11390,02/04/2013,27.2
MEX120613,MEX11390,30/09/2015,27
MEX120614,MEX11390,07/02/2014,14
MEX120615,MEX11390,04/05/2016,28
MEX120616,MEX11390,04/05/2016,27
MEX120617,MEX11390,04/05/2016,28
MEX120618,MEX11390,02/04/2013,27.4
MEX120619,MEX11390,08/10/2013,26.6
MEX120620,MEX11390,02/04/2013,26.9
MEX120621,MEX11390,21/10/2014,24
MEX120622,MEX11390,21/10/2014,25
MEX120623,MEX11390,21/10/2014,24.8
MEX120624,MEX11390,23/03/2015,24.6
MEX120625,MEX11390,23/03/2015,24.4
MEX120626,MEX11390,21/10/2014,24.6
MEX120627,MEX11391,23/03/2017,28.7
MEX120628,MEX11391,11/04/2018,26.5
MEX120629,MEX11391,12/12/2012,18.1
MEX120630,MEX11391,12/12/2012,19.1
MEX120631,MEX11391,10/04/2014,23.2
MEX120632,MEX11391,11/03/2019,20.8
MEX120633,MEX11391,13/08/2013,23.5
MEX120634,MEX11391,12/04/2018,19.9
MEX120635,MEX11391,05/12/2018,18.4
MEX120636,MEX11391,29/10/2015,27.6
MEX120637,MEX11391,08/04/2015,22.9
MEX120638,MEX11391,07/11/2012,20.7
MEX120639,MEX11391,13/06/2018,19.5
MEX120640,MEX11391,06/12/2018,18.9
MEX120641,MEX11391,05/12/2018,20.4
MEX120642,MEX11391,20/05/2013,24
MEX120643,MEX11391,20/09/2017,30.9
MEX120644,MEX11391,10/04/2014,18.9
MEX120645,MEX11391,12/04/2018,25.7
MEX120646,MEX11391,23/03/2017,20.1
MEX120647,MEX11391,23/03/2017,29.1
MEX120648,MEX11391,20/09/2017,27.7
MEX120649,MEX11391,28/10/2015,29.6
MEX120650,MEX11391,20/09/2017,19.4
MEX120651,MEX11391,15/10/2014,21.5
MEX120652,MEX11391,13/06/2018,22.8
MEX120653,MEX11391,22/04/2015,26.8
MEX120654,MEX11391,16/10/2014,16.8
MEX120655,MEX11391,09/04/2014,21.2
MEX120656,MEX11391,28/10/2015,20.2
MEX120657,MEX11391,15/06/2016,25
MEX120658,MEX11391,28/09/2016,25.8
MEX120659,MEX11391,15/06/2016,25.7
MEX120660,MEX11391,29/09/2016,19.1
MEX120661,MEX11391,22/04/2015,23.1
MEX120662,MEX11391,29/09/2016,23.3
MEX120663,MEX11391,16/06/2016,22.3
MEX120664,MEX11391,01/08/2018,24.8
MEX120665,MEX11392,15/08/2013,34.4
MEX120666,MEX11392,11/03/2019,24.9
MEX120667,MEX11392,03/04/2014,27.6
MEX120668,MEX11392,07/11/2012,24
MEX120669,MEX11392,10/12/2018,12.5
MEX120670,MEX11392,20/05/2013,27.1
MEX120671,MEX11392,25/01/2018,14.2
MEX120672,MEX11392,23/08/2016,23.7
MEX120673,MEX11392,05/06/2018,28.1
MEX120674,MEX11392,17/08/2017,24.2
MEX120675,MEX11392,06/10/2014,20.9
MEX120676,MEX11392,22/03/2016,29.1
MEX120677,MEX11392,25/02/2015,23.2
MEX120678,MEX11392,23/02/2017,22.8
MEX120679,MEX11393,20/12/2018,20.3
MEX120680,MEX11393,03/05/2018,30.2
MEX120681,MEX11393,14/10/2016,22
MEX120682,MEX11393,10/03/2015,21
MEX120683,MEX11393,28/03/2016,26
MEX120684,MEX11393,21/03/2017,26
MEX120685,MEX11393,27/06/2014,17
MEX120686,MEX11393,28/09/2017,22
MEX120687,MEX11393,24/07/2018,28.2
MEX120688,MEX11393,31/07/2015,22
MEX120689,MEX11393,11/03/2019,24.6
MEX120690,MEX11393,09/07/2013,23.6
MEX120691,MEX11393,02/04/2013,25.6
MEX120692,MEX11393,22/10/2014,19
MEX120693,MEX11394,20/05/2013,21.4
MEX120694,MEX11394,02/04/2014,27.8
MEX120695,MEX11394,06/10/2014,22.4
MEX120696,MEX11394,15/08/2013,28
MEX120697,MEX11394,26/02/2015,23.5
MEX120698,MEX11394,10/12/2018,17.7
MEX120699,MEX11394,19/10/2015,19.8
MEX120700,MEX11394,22/03/2016,25
MEX120701,MEX11394,26/01/2018,11.6
MEX120702,MEX11394,16/08/2017,26.2
MEX120703,MEX11395,20/10/2015,21.1
MEX120704,MEX11395,26/02/2015,20
MEX120705,MEX11395,02/04/2014,27.4
MEX120706,MEX11395,26/09/2016,24.9
MEX120707,MEX11395,08/03/2019,21.9
MEX120708,MEX11395,10/10/2014,24.5
MEX120709,MEX11395,19/04/2017,24.2
MEX120710,MEX11395,01/11/2012,22
MEX120711,MEX11395,01/11/2012,20.4
MEX120712,MEX11395,21/11/2018,24.8
MEX120713,MEX11395,16/08/2017,31.2
MEX120714,MEX11396,31/10/2018,20.3
MEX120715,MEX11396,14/06/2018,17.2
MEX120716,MEX11396,27/10/2017,24
MEX120717,MEX11396,18/10/2016,28
MEX120718,MEX11396,08/02/2019,24.3
MEX120719,MEX11396,09/02/2018,14
MEX120720,MEX11396,07/09/2015,31.5
MEX120721,MEX11396,17/07/2016,26
MEX120722,MEX11396,13/03/2013,13.5
MEX120723,MEX11396,09/06/2017,21
MEX120724,MEX11396,29/10/2013,19.1
MEX120725,MEX11396,05/09/2014,30
MEX120726,MEX11396,14/02/2014,20
MEX120727,MEX11396,17/02/2015,21
MEX120728,MEX11396,18/01/2013,12.5
MEX120729,MEX11397,23/09/2015,26.2
MEX120730,MEX11398,01/03/2017,12.4
MEX120731,MEX11398,28/11/2018,15.5
MEX120732,MEX11399,23/09/2015,25.1
MEX120733,MEX11400,27/11/2018,12.1
MEX120734,MEX11401,27/11/2018,20.1
MEX120735,MEX11401,14/10/2017,17.4
MEX120736,MEX11401,14/10/2017,21.8
MEX120737,MEX11401,14/10/2017,19.4
MEX120738,MEX11401,30/01/2013,15
MEX120739,MEX11401,30/01/2013,17.9
MEX120740,MEX11401,30/01/2013,17.9
MEX120741,MEX11401,30/01/2013,20.8
MEX120742,MEX11401,29/11/2018,12.9
MEX120743,MEX11402,27/11/2018,22.9
MEX120744,MEX11402,06/03/2019,25.6
MEX120745,MEX11402,13/10/2017,19.7
MEX120746,MEX11402,29/11/2018,12.5
MEX120747,MEX11402,13/10/2017,20.1
MEX120748,MEX11402,01/03/2017,24.6
MEX120749,MEX11402,18/04/2018,16.1
MEX120750,MEX11402,01/03/2017,25.3
MEX120751,MEX11402,29/01/2013,17.3
MEX120752,MEX11402,29/01/2013,23.5
MEX120753,MEX11402,13/10/2017,25
MEX120754,MEX11402,29/01/2013,21
MEX120755,MEX11402,29/01/2013,18.1
MEX120757,MEX11402,06/03/2019,20.6
MEX120758,MEX11402,30/01/2013,17.7
MEX120759,MEX11402,30/01/2013,20.3
MEX120760,MEX11402,09/10/2014,16.5
MEX120761,MEX11402,20/06/2018,19
MEX120762,MEX11402,09/10/2014,24.3
MEX120763,MEX11402,30/01/2013,23.5
MEX120764,MEX11402,30/01/2013,22.2
MEX120765,MEX11402,05/03/2019,22.1
MEX120766,MEX11402,08/06/2016,28.7
MEX120767,MEX11402,08/06/2016,23.2
MEX120768,MEX11402,23/09/2015,18.5
MEX120769,MEX11402,06/03/2019,16.2
MEX120770,MEX11402,05/03/2019,26.1
MEX120771,MEX11402,05/03/2019,25.8
MEX120772,MEX11402,08/05/2013,22.1
MEX120774,MEX11402,08/05/2013,23.4
MEX120775,MEX11402,19/06/2018,19.4
MEX120776,MEX11402,07/05/2013,33.1
MEX120777,MEX11402,08/05/2013,18.5
MEX120778,MEX11402,07/05/2013,32.9
MEX120779,MEX11402,29/09/2016,19.4
MEX120780,MEX11402,01/03/2017,24.8
MEX120781,MEX11402,29/09/2016,24.9
MEX120782,MEX11402,29/09/2016,23.6
MEX120783,MEX11402,08/06/2016,24.9
MEX120784,MEX11402,20/06/2018,22.3
MEX120785,MEX11402,20/06/2018,20.1
MEX120786,MEX11402,19/06/2018,22.7
MEX120787,MEX11402,19/06/2018,25.2
MEX120788,MEX11402,29/09/2016,24.3
MEX120789,MEX11402,18/04/2018,20.7
MEX120790,MEX11402,29/09/2016,22
MEX120791,MEX11402,29/09/2016,25.2
MEX120792,MEX11402,18/04/2018,25.5
MEX120793,MEX11402,28/05/2014,20.9
MEX120794,MEX11402,10/06/2015,17.8
MEX120795,MEX11402,08/06/2016,21.9
MEX120796,MEX11402,10/06/2015,23.8
MEX120797,MEX11402,23/09/2015,22.8
MEX120798,MEX11402,10/06/2015,24.7
MEX120801,MEX11402,17/04/2018,20.3
MEX120802,MEX11402,17/04/2018,27.1
MEX120803,MEX11402,09/10/2014,24.6
MEX120804,MEX11402,09/10/2014,25.3
MEX120805,MEX11402,23/09/2015,23.7
MEX120806,MEX11402,10/06/2015,28.2
MEX120807,MEX11402,28/05/2014,24.2
MEX120808,MEX11402,08/10/2014,23.6
MEX120809,MEX11402,10/06/2015,17.9
MEX120810,MEX11402,09/10/2014,27.6
MEX120811,MEX11402,17/04/2018,26.3
MEX120812,MEX11402,28/05/2014,26.3
MEX120813,MEX11402,01/03/2017,21.5
MEX120814,MEX11402,10/06/2015,22.8
MEX120815,MEX11403,22/02/2019,21.5
MEX120816,MEX11403,10/09/2017,26
MEX120817,MEX11404,22/02/2019,21.1
MEX120818,MEX11404,22/03/2018,19.1
MEX120819,MEX11404,10/09/2017,25
MEX120820,MEX11405,10/09/2017,25
MEX120821,MEX11405,22/02/2019,20.7
MEX120822,MEX11405,01/03/2017,15
MEX120823,MEX11405,05/07/2018,22.3
MEX120824,MEX11405,15/04/2015,25
MEX120825,MEX11405,22/03/2018,15.8
MEX120826,MEX11405,22/03/2018,15.3
MEX120827,MEX11405,24/02/2016,27
MEX120828,MEX11405,05/07/2018,21.1
MEX120829,MEX11405,24/02/2016,26
MEX120830,MEX11405,07/03/2014,28
MEX120831,MEX11405,24/02/2016,27
MEX120832,MEX11405,07/03/2014,30
MEX120833,MEX11405,12/12/2018,18.8
MEX120834,MEX11405,05/07/2018,20.4
MEX120835,MEX11405,22/09/2016,19
MEX120836,MEX11405,07/03/2014,26
MEX120837,MEX11405,15/04/2015,26
MEX120838,MEX11405,21/03/2013,23.8
MEX120839,MEX11405,09/09/2014,27
MEX120840,MEX11405,22/09/2016,18
MEX120841,MEX11405,09/09/2014,27
MEX120842,MEX11405,08/10/2015,31
MEX120843,MEX11405,09/09/2014,26
MEX120844,MEX11405,08/10/2015,33
MEX120845,MEX11405,12/12/2018,18.6
MEX120846,MEX11405,12/12/2018,20.1
MEX120847,MEX11405,17/01/2013,18.4
MEX120848,MEX11405,17/01/2013,25.2
MEX120849,MEX11405,08/10/2015,30
MEX120850,MEX11405,15/04/2015,25
MEX120851,MEX11405,22/09/2016,18
MEX120852,MEX11405,17/01/2013,16.9
MEX120853,MEX11405,17/01/2013,24.3
MEX120854,MEX11405,17/01/2013,15.9
MEX120855,MEX11405,17/01/2013,23.8
MEX120856,MEX11405,21/03/2013,24.1
MEX120857,MEX11405,21/03/2013,23.5
MEX120858,MEX11406,12/08/2015,28
MEX120859,MEX11406,02/05/2016,28
MEX120860,MEX11406,26/10/2016,26
MEX120861,MEX11406,12/02/2019,21.4
MEX120862,MEX11406,27/08/2017,25
MEX120863,MEX11406,16/02/2018,22.6
MEX120864,MEX11407,26/10/2016,28
MEX120865,MEX11407,02/05/2016,28
MEX120866,MEX11407,27/08/2017,25
MEX120867,MEX11407,12/02/2019,21.4
MEX120868,MEX11407,16/02/2018,22.1
MEX120869,MEX11407,05/07/2018,24.7
MEX120870,MEX11407,28/04/2017,28
MEX120871,MEX11407,28/04/2017,26
MEX120872,MEX11407,08/11/2018,26.4
MEX120875,MEX11407,07/12/2012,23.4
MEX120876,MEX11407,05/07/2018,24.9
MEX120877,MEX11407,05/08/2014,30
MEX120878,MEX11407,12/08/2015,28
MEX120879,MEX11407,08/11/2018,26.4
MEX120880,MEX11407,07/12/2012,23.6
MEX120882,MEX11407,12/04/2013,22.9
MEX120883,MEX11407,10/02/2014,25
MEX120884,MEX11407,12/04/2013,26.4
MEX120885,MEX11407,10/02/2014,24
MEX120886,MEX11407,10/02/2015,19
MEX120887,MEX11408,25/09/2016,18.9
MEX120888,MEX11408,23/05/2016,25.6
MEX120889,MEX11408,24/01/2018,9.9
MEX120890,MEX11408,19/04/2017,20.4
MEX120891,MEX11408,26/11/2018,15.8
MEX120892,MEX11408,11/08/2017,19.1
MEX120893,MEX11408,13/09/2017,12.2
MEX120894,MEX11408,28/02/2018,15.4
MEX120895,MEX11408,25/10/2018,20.1
MEX120896,MEX11408,31/05/2017,23.3
MEX120897,MEX11408,17/07/2016,23.8
MEX120898,MEX11408,22/02/2017,24.9
MEX120899,MEX11408,30/05/2018,19.3
MEX120900,MEX11408,04/04/2018,16.3
MEX120901,MEX11408,03/07/2017,23.9
MEX120902,MEX11408,17/08/2016,21.6
MEX120903,MEX11409,18/09/2017,25
MEX120904,MEX11409,16/02/2018,20.4
MEX120905,MEX11409,31/07/2018,24.6
MEX120906,MEX11409,28/10/2019,25.3
MEX120907,MEX11409,17/04/2017,26
MEX120908,MEX11409,23/10/2016,25
MEX120909,MEX11409,07/02/2014,20
MEX120910,MEX11409,27/04/2016,24
MEX120912,MEX11409,09/10/2013,23.1
MEX120913,MEX11409,10/08/2015,27
MEX120914,MEX11409,31/07/2014,28
MEX120915,MEX11409,05/04/2013,25.3
MEX120916,MEX11410,11/10/2016,18
MEX120917,MEX11410,15/06/2018,22.2
MEX120918,MEX11410,05/02/2019,9.5
MEX120919,MEX11410,30/10/2018,22.6
MEX120920,MEX11410,16/02/2015,14.6
MEX120921,MEX11411,11/10/2016,22
MEX120922,MEX11411,16/02/2015,15.1
MEX120923,MEX11411,05/02/2019,10.7
MEX120924,MEX11411,15/06/2018,22.6
MEX120925,MEX11411,30/10/2018,24.6
MEX120926,MEX11412,16/02/2015,16.8
MEX120927,MEX11412,11/10/2016,23
MEX120928,MEX11412,30/10/2018,23.5
MEX120929,MEX11412,05/06/2017,27
MEX120930,MEX11412,05/02/2019,13.1
MEX120931,MEX11412,15/06/2018,23.9
MEX120932,MEX11412,11/02/2018,18.2
MEX120933,MEX11412,11/02/2018,17
MEX120934,MEX11412,04/10/2017,22
MEX120935,MEX11412,28/03/2016,21.8
MEX120936,MEX11412,28/03/2016,21.5
MEX120937,MEX11412,04/09/2015,27.6
MEX120938,MEX11412,05/06/2017,23
MEX120939,MEX11412,13/02/2014,12
MEX120940,MEX11412,11/02/2018,17
MEX120941,MEX11412,04/09/2015,22.2
MEX120942,MEX11412,04/09/2015,22.6
MEX120943,MEX11412,13/02/2014,20
MEX120944,MEX11412,13/02/2014,27
MEX120945,MEX11412,01/09/2014,27
MEX120946,MEX11412,01/09/2014,30
MEX120947,MEX11412,06/09/2013,25.8
MEX120948,MEX11412,01/09/2014,30
MEX120949,MEX11412,06/09/2013,25
MEX120950,MEX11412,06/09/2013,18
MEX120951,MEX11412,25/03/2013,20.7
MEX120952,MEX11412,25/03/2013,18.4
MEX120953,MEX11412,25/03/2013,23.7
MEX120954,MEX11413,22/03/2017,25
MEX120955,MEX11413,22/03/2017,29.8
MEX120956,MEX11413,19/08/2014,25.7
MEX120957,MEX11413,21/09/2015,25
MEX120958,MEX11413,07/09/2016,20
MEX120959,MEX11413,07/04/2014,25
MEX120960,MEX11413,21/04/2016,25
MEX120961,MEX11413,25/04/2013,30.6
MEX120962,MEX11413,17/03/2015,19
MEX120963,MEX11414,18/08/2017,22
MEX120964,MEX11414,16/10/2018,21.1
MEX120965,MEX11414,20/04/2017,25
MEX120966,MEX11414,07/08/2015,30
MEX120967,MEX11414,17/10/2013,25.9
MEX120968,MEX11414,09/02/2018,14
MEX120969,MEX11414,29/04/2016,23
MEX120970,MEX11414,29/06/2018,26
MEX120971,MEX11414,11/04/2013,24.5
MEX120972,MEX11414,30/07/2014,25
MEX120973,MEX11414,04/02/2014,22
MEX120974,MEX11414,06/02/2019,18.4
MEX120975,MEX11414,20/03/2015,18.2
MEX120976,MEX11415,01/11/2018,20
MEX120977,MEX11415,13/10/2016,27
MEX120978,MEX11415,09/02/2019,14.8
MEX120979,MEX11415,12/06/2018,24.6
MEX120980,MEX11415,09/02/2019,25
MEX120981,MEX11416,01/11/2018,23.4
MEX120982,MEX11416,09/02/2019,16.5
MEX120983,MEX11416,13/10/2016,27
MEX120984,MEX11416,12/06/2018,24.6
MEX120985,MEX11417,01/11/2018,22.3
MEX120986,MEX11417,08/02/2018,16
MEX120987,MEX11417,13/10/2016,27
MEX120988,MEX11417,09/02/2019,18.1
MEX120989,MEX11417,12/06/2018,25.3
MEX120990,MEX11417,09/02/2019,26.6
MEX120991,MEX11417,06/06/2017,29
MEX120992,MEX11417,06/06/2017,29
MEX120993,MEX11417,06/06/2017,28
MEX120994,MEX11417,05/10/2017,25
MEX120995,MEX11417,03/09/2014,30
MEX120996,MEX11417,05/10/2017,25
MEX120997,MEX11417,03/09/2015,23.2
MEX120998,MEX11417,03/09/2014,31
MEX120999,MEX11417,03/09/2015,28.2
MEX121000,MEX11417,03/09/2015,21.9
MEX121001,MEX11417,08/02/2018,17
MEX121002,MEX11417,16/02/2014,26
MEX121003,MEX11417,16/02/2014,27
MEX121004,MEX11417,16/03/2016,20.8
MEX121005,MEX11417,16/03/2016,21.5
MEX121006,MEX11417,16/03/2016,21
MEX121007,MEX11417,03/09/2014,29
MEX121009,MEX11417,16/02/2014,25
MEX121010,MEX11417,08/02/2018,17
MEX121011,MEX11417,08/01/2013,20.5
MEX121012,MEX11417,08/01/2013,24
MEX121014,MEX11417,20/02/2015,25.1
MEX121015,MEX11417,20/02/2015,26.1
MEX121016,MEX11417,20/02/2015,26.7
MEX121017,MEX11418,12/10/2016,20
MEX121018,MEX11418,11/06/2018,27.9
MEX121019,MEX11418,08/02/2019,12.4
MEX121020,MEX11418,31/10/2018,19.3
MEX121021,MEX11418,07/02/2018,20
MEX121022,MEX11419,11/06/2018,27.6
MEX121023,MEX11419,12/10/2016,21
MEX121024,MEX11419,31/10/2018,18.9
MEX121025,MEX11419,08/02/2019,11.8
MEX121026,MEX11419,03/10/2017,23
MEX121027,MEX11419,07/02/2018,23
MEX121028,MEX11420,02/09/2015,23.6
MEX121029,MEX11420,12/10/2016,24
MEX121030,MEX11420,11/06/2018,27.1
MEX121031,MEX11420,08/02/2019,11.3
MEX121032,MEX11420,07/02/2018,23
MEX121033,MEX11420,03/11/2018,23.2
MEX121034,MEX11421,03/10/2017,25
MEX121035,MEX11421,12/10/2016,27
MEX121036,MEX11421,11/06/2018,26.2
MEX121037,MEX11421,06/02/2019,17.5
MEX121038,MEX11421,07/02/2018,22
MEX121039,MEX11421,03/11/2018,22.8
MEX121040,MEX11422,02/09/2015,28.5
MEX121041,MEX11422,03/10/2017,24
MEX121042,MEX11422,15/03/2016,22.8
MEX121043,MEX11422,02/09/2015,22.8
MEX121044,MEX11423,02/09/2015,25.1
MEX121045,MEX11423,28/10/2013,21.6
MEX121046,MEX11423,28/10/2013,23.6
MEX121047,MEX11423,02/09/2015,22.3
MEX121048,MEX11423,28/10/2013,26.1
MEX121049,MEX11423,02/09/2014,30
MEX121050,MEX11423,28/10/2013,24.9
MEX121051,MEX11423,15/03/2016,23.5
MEX121052,MEX11423,02/09/2015,22.1
MEX121053,MEX11423,02/09/2014,30
MEX121054,MEX11423,02/09/2014,30
MEX121055,MEX11423,17/02/2014,27
MEX121056,MEX11423,17/02/2014,29
MEX121057,MEX11423,28/10/2013,25
MEX121058,MEX11423,02/09/2014,29
MEX121059,MEX11423,14/03/2016,21
MEX121062,MEX11423,17/02/2014,27
MEX121063,MEX11423,14/03/2016,21
MEX121064,MEX11423,15/03/2016,23
MEX121065,MEX11423,28/10/2013,23.6
MEX121066,MEX11423,15/03/2013,20.7
MEX121067,MEX11423,15/03/2013,19.3
MEX121068,MEX11423,15/03/2013,19.8
MEX121069,MEX11423,02/09/2014,30
MEX121070,MEX11423,15/03/2013,18.4
MEX121071,MEX11423,02/09/2014,29
MEX121072,MEX11423,15/03/2013,18.7
MEX121073,MEX11423,14/03/2016,21.6
MEX121074,MEX11423,15/03/2013,19.6
MEX121075,MEX11423,17/02/2014,28
MEX121076,MEX11423,17/02/2014,23
MEX121077,MEX11423,17/02/2014,24
MEX121078,MEX11423,18/02/2015,19.2
MEX121079,MEX11423,18/02/2015,20.1
MEX121080,MEX11423,18/02/2015,25.2
MEX121081,MEX11424,04/12/2018,24.4
MEX121082,MEX11424,12/03/2019,24.3
MEX121083,MEX11424,13/10/2016,21.8
MEX121084,MEX11424,07/09/2017,21.5
MEX121085,MEX11424,06/04/2015,26.7
MEX121086,MEX11424,26/04/2017,22.2
MEX121087,MEX11424,02/05/2013,29.5
MEX121088,MEX11424,10/07/2018,21.5
MEX121089,MEX11424,03/10/2014,19.8
MEX121090,MEX11424,14/10/2015,23.9
MEX121091,MEX11424,20/04/2016,21.8
MEX121092,MEX11424,24/09/2013,22.9
MEX121093,MEX11424,24/04/2018,22
MEX121094,MEX11424,20/11/2012,23.1
MEX121095,MEX11424,27/03/2014,23.8
MEX121096,MEX11425,14/10/2016,25
MEX121097,MEX11425,14/06/2018,16.3
MEX121098,MEX11425,06/07/2016,25.1
MEX121099,MEX11425,08/06/2017,24
MEX121100,MEX11425,05/02/2019,16.1
MEX121101,MEX11425,18/02/2014,27
MEX121102,MEX11425,11/02/2018,19.1
MEX121103,MEX11425,08/10/2017,25
MEX121104,MEX11425,30/10/2018,22.7
MEX121105,MEX11425,06/09/2015,26.8
MEX121106,MEX11425,16/03/2013,19.8
MEX121107,MEX11425,06/09/2014,22
MEX121108,MEX11425,02/09/2013,26.9
MEX121109,MEX11425,19/02/2015,23
MEX121110,MEX11426,14/10/2016,26
MEX121111,MEX11426,14/06/2018,21.2
MEX121112,MEX11426,06/02/2019,19.4
MEX121113,MEX11426,10/02/2018,17
MEX121114,MEX11426,27/10/2017,24
MEX121115,MEX11426,20/09/2013,21.2
MEX121116,MEX11426,18/03/2013,24.5
MEX121117,MEX11426,03/11/2018,22.8
MEX121118,MEX11426,18/02/2014,25
MEX121119,MEX11426,04/09/2015,31.8
MEX121120,MEX11426,05/09/2014,26
MEX121121,MEX11426,15/03/2016,23
MEX121122,MEX11426,19/02/2015,23
MEX121123,MEX11427,28/10/2016,16
MEX121124,MEX11427,22/08/2017,25
MEX121125,MEX11427,14/02/2018,22.3
MEX121126,MEX11427,14/02/2019,9.6
MEX121127,MEX11427,25/04/2017,25
MEX121128,MEX11427,29/06/2018,17.9
MEX121129,MEX11427,16/10/2013,25.2
MEX121130,MEX11427,06/05/2016,27
MEX121131,MEX11427,29/07/2014,26
MEX121132,MEX11427,12/11/2018,22
MEX121133,MEX11427,09/08/2015,31
MEX121134,MEX11427,18/03/2015,16.8
MEX121135,MEX11427,05/02/2014,21
MEX121136,MEX11427,10/04/2013,24.8
MEX121137,MEX11428,18/03/2015,17
MEX121138,MEX11428,28/10/2016,17
MEX121139,MEX11428,22/08/2017,26
MEX121140,MEX11428,14/02/2019,11.4
MEX121141,MEX11429,18/03/2015,17.1
MEX121142,MEX11429,28/10/2016,18
MEX121143,MEX11429,22/08/2017,26
MEX121144,MEX11429,14/02/2019,11.8
MEX121145,MEX11430,28/10/2016,18
MEX121146,MEX11430,22/08/2017,26
